anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.024465373,0.006906118,0.098850764,0.3948478,0.060247485,0.0067521236,0.40793028,0.6688607,0.5183762,0.093845665,0.38862127,0.77453214,1.0,0.31489548,0.9451545,0.0,0.87880063,0.6967807,0.19787265,0.29951787,1.0,0.3527839,0.088114254,0.9859138,0.36322704,0.070367455,0.61462796,./image/P12/P12_1659155236857.png,1
0.008984206,0.0066757184,0.1746411,0.28840858,0.040698912,0.005143419,0.47544813,0.74787664,0.45594504,0.1893884,0.46853963,0.12789546,0.0,0.12994573,0.1589346,1.0,0.10171549,0.23544894,0.75470257,0.39270452,1.0,0.7817594,0.096526556,0.99784875,0.7296991,0.16480891,0.22725993,./image/P12/P12_1661180259432.png,1
0.03388054,0.0070340047,0.065300785,0.23985165,0.04046344,0.004178338,0.60929126,0.53178364,0.28844145,0.3063517,0.3719091,0.50680876,1.0,0.22082652,0.07302976,0.0,0.21378262,0.44234455,0.3482065,0.29992822,1.0,0.33079636,0.03478327,0.9997929,0.64162695,0.06393782,0.12974776,./image/P12/P12_1659243255713.png,1
0.025331369,0.014280871,0.13509303,0.35200974,0.034216717,0.005321296,0.43374696,0.73395395,0.55682755,0.5102661,0.24111071,0.45175004,1.0,0.440021,0.89804673,0.0,0.33937502,0.4080564,0.5988874,0.32957047,1.0,0.67554635,0.03569012,0.9998317,0.88661075,0.15465918,0.90697134,./image/P12/P12_1658981956207.png,1
0.10951903,0.005695961,0.14815,0.13727823,0.07269522,0.022684347,0.50397724,0.70810086,0.32050532,0.33803928,0.24581921,0.28477636,0.0,0.32562903,0.8181714,0.0,0.21164666,0.4226609,0.4217597,0.30354747,1.0,0.46693438,0.038821682,0.9995778,0.46794194,0.116011634,0.521498,./image/P12/P12_1659378122438.png,1
0.007618588,0.015905023,0.17438212,0.38852963,0.034025487,0.0027537912,0.37678537,0.7147401,0.21573308,0.37598684,0.35326147,0.47920614,0.0,0.33833283,0.85914356,1.0,0.38417205,0.38775083,0.7060832,0.3449712,1.0,0.45089668,0.04094851,0.9997209,0.36560902,0.3369484,0.23818925,./image/P12/P12_1658827406362.png,1
0.06493928,0.012099871,0.04491991,0.19377954,0.04301153,0.0032174604,0.63803244,0.6788699,0.57432634,0.33627933,0.38234645,0.62832344,1.0,0.25269777,0.112096466,1.0,0.6350042,0.497517,0.68163556,0.38374573,1.0,0.5858432,0.13459453,0.98493606,0.180069,0.11194652,0.5429156,./image/P12/P12_1659013441094.png,1
0.03022009,0.016054537,0.050830103,0.3817889,0.030626558,0.00238585,0.48809394,0.6060447,0.45634267,0.13499081,0.24042353,0.8136895,1.0,0.38880956,0.56190675,1.0,0.6338066,0.5057364,0.41930303,0.25880486,1.0,0.35874784,0.03142108,0.99738115,0.33618787,0.068023145,0.642039,./image/P12/P12_1658896691438.png,1
0.00647773,0.0030056506,0.028878609,0.17920451,0.044903304,0.0017129331,0.73581725,0.4532514,0.3316415,0.49535003,0.23136203,0.38566673,1.0,0.4438496,0.89335585,0.0,0.29551542,0.47635543,0.63595784,0.40825686,1.0,0.6670264,0.07370354,0.99266833,0.42312035,0.15373392,0.6912307,./image/P12/P12_1660142379262.png,1
0.12861536,0.013447252,0.05701995,0.36494848,0.047042076,0.008276884,0.38064992,0.7222666,0.7060793,0.28167835,0.4021349,0.5819872,1.0,0.33189484,0.9351165,1.0,0.7373232,0.49923727,0.49322662,0.44999835,1.0,0.4259993,0.447272,0.77531266,0.22425307,0.22774443,0.8532794,./image/P12/P12_1659177115952.png,1
0.02148347,0.008268282,0.31738728,0.08835073,0.07726415,0.007770292,0.4794757,0.36582956,0.16319324,0.14985958,0.24567689,0.15247424,1.0,0.23694633,0.7573706,0.0,0.1398124,0.31713203,0.5315757,0.2768184,0.0,0.7359239,0.12739998,0.9964018,0.328018,0.06252119,0.5650939,./image/P12/P12_1660625689400.png,1
0.023788704,0.008516621,0.11173994,0.37602234,0.045708176,0.009511141,0.4247131,0.73815155,0.5594312,0.09879053,0.30894727,0.4173696,1.0,0.35923123,0.85129654,1.0,0.4559495,0.30433026,0.551236,0.27770093,1.0,0.45626932,0.0362936,0.99976844,0.55048096,0.018937863,0.77133375,./image/P12/P12_1660277570374.png,1
0.024878986,0.0018944035,0.063156284,0.206183,0.05541661,0.003217379,0.64525336,0.49605656,0.32434058,0.12694164,0.2270142,0.34741676,0.0,0.25790352,0.8547526,0.0,0.30511066,0.4702706,0.32061896,0.39826322,1.0,0.41286397,0.017315075,0.99847084,0.40965077,0.13953054,0.59190017,./image/P12/P12_1659356650354.png,1
0.01419202,0.0046081026,0.29571164,0.043397553,0.052931536,0.02452491,0.56463426,0.40696132,0.2974393,0.11801234,0.3930355,0.10574103,1.0,0.17279957,0.038916193,0.0,0.08772252,0.30838367,0.39973268,0.4953068,1.0,0.7033266,0.6031005,0.08338649,0.055515237,0.5476285,0.041087534,./image/P12/P12_1660625372911.png,1
0.072428696,0.009139248,0.08287304,0.13453539,0.047005195,0.005098905,0.6489195,0.7711215,0.7344464,0.044636875,0.3437618,0.43519816,1.0,0.2747516,0.05292089,1.0,0.4387084,0.43416095,0.38312304,0.39024937,1.0,0.4045653,0.26608947,0.89724785,0.3829346,0.26327825,0.8704868,./image/P12/P12_1659679735861.png,1
0.005426481,0.0037452574,0.23473807,0.08217609,0.055300545,0.007921314,0.61069226,0.38386118,0.13927762,0.5920993,0.23286118,0.14771476,0.0,0.44398895,0.022547306,1.0,0.106566064,0.3387511,0.30749738,0.5351043,1.0,0.6871271,0.09956396,0.9939374,0.38353732,0.04655789,0.2105683,./image/P12/P12_1660625439791.png,1
0.07930011,0.014016121,0.13488722,0.2856552,0.024284927,0.004478014,0.4573784,0.75639683,0.5859136,0.5468842,0.24955305,0.85326815,1.0,0.42828608,0.9789084,0.0,0.64586776,0.51068974,0.23413935,0.19025016,1.0,0.35321662,0.035306867,0.9987256,0.6653093,0.046402916,0.7548483,./image/P12/P12_1658809245921.png,1
