anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.0147535475,0.00983681,0.10081951,0.25129333,0.041934676,0.0038627503,0.57749945,0.7244657,0.38372424,0.20083623,0.26925108,0.109607585,0.0,0.36673832,0.92602473,0.0,0.08366766,0.17446999,0.6556729,0.39550287,0.0,0.53539765,0.07642232,0.9969009,0.71794164,0.1478467,0.8951596,./image/P28/P28_1661192317407.png,0
0.01610541,0.0043857344,0.060340624,0.09603929,0.054545794,0.006181147,0.76240194,0.61089927,0.37610906,0.33941618,0.4999578,0.15464683,1.0,0.13718458,0.21167177,1.0,0.24888135,0.5464898,0.18244465,0.5703923,1.0,0.6502424,0.40029776,0.95863277,0.07826227,0.086369485,0.07446363,./image/P28/P28_1661456479021.png,0
0.017704176,0.010119476,0.121004134,0.25837192,0.034106415,0.0040986873,0.55459523,0.682725,0.3200304,0.26944417,0.2773651,0.06713692,0.0,0.39872077,0.6893151,0.0,0.030621827,0.3168421,0.6174137,0.37620118,0.0,0.6282471,0.16061501,0.97496843,0.28213486,0.21528193,0.5036182,./image/P28/P28_1661271433523.png,0
0.011060134,0.0050461935,0.08813341,0.29533058,0.03373629,0.0026424131,0.5640509,0.5920084,0.30557048,0.15317458,0.24024539,0.26519498,0.0,0.38310924,0.90577334,1.0,0.25933486,0.4313947,0.5414838,0.34979302,1.0,0.651801,0.097924024,0.9785615,0.6714563,0.12819873,0.5928475,./image/P28/P28_1661521602849.png,0
0.062333178,0.01567637,0.036031164,0.20849042,0.038694326,0.0055559347,0.63321865,0.82322466,0.5137661,0.47063723,0.36784947,0.74843115,1.0,0.44190097,0.22107771,0.0,0.69815844,0.38513148,0.5160755,0.30148456,1.0,0.4267133,0.04935374,0.9999155,0.6266976,0.27009964,0.7573103,./image/P28/P28_1660918322263.png,0
0.013312104,0.0078718765,0.14689499,0.25874388,0.03275342,0.0033418592,0.5370819,0.5835114,0.13564983,0.39807057,0.25594464,0.3053384,0.0,0.42377016,0.5381525,0.0,0.14870004,0.3036733,0.25477022,0.40295595,1.0,0.24767627,0.048229877,0.99578553,0.54866886,0.10589303,0.78067064,./image/P28/P28_1661433664437.png,0
0.00955534,0.0055208104,0.046434846,0.17863825,0.067917526,0.003736203,0.6881971,0.58019334,0.4645815,0.1729529,0.3359033,0.77782863,0.0,0.36927325,0.9925863,1.0,0.9322108,0.6083915,0.81812686,0.39803115,1.0,0.6582341,0.091240875,0.9917896,0.358214,0.0322921,0.8890924,./image/P28/P28_1661192375650.png,0
0.007016076,0.0034051915,0.4091674,0.08582546,0.05245526,0.011140863,0.43098977,0.6776199,0.1990682,0.43996337,0.2663553,0.07372564,0.0,0.48693496,0.8457382,0.0,0.028670743,0.22362293,0.59322757,0.41567543,0.0,0.79737043,0.29925418,0.914768,0.27321333,0.2689685,0.8748526,./image/P28/P28_1661210113396.png,0
0.005654005,0.004009353,0.09022615,0.12946148,0.071523644,0.002182641,0.69694275,0.622189,0.28882363,0.49379924,0.2379061,0.14499056,0.0,0.42148328,0.27088732,0.0,0.0503088,0.2237735,0.2711781,0.3296657,1.0,0.66571486,0.06659211,0.99774975,0.82375324,0.1002504,0.8365609,./image/P28/P28_1660661022802.png,0
0.0066259345,0.0030540533,0.21291387,0.18856414,0.04620844,0.0038466714,0.53878695,0.7082783,0.43617076,0.16556232,0.23729266,0.059786428,0.0,0.35107905,0.08589916,1.0,0.027026376,0.2628293,0.35632047,0.40033552,1.0,0.6579126,0.11551597,0.9976615,0.6761273,0.2999157,0.8042986,./image/P28/P28_1660579178927.png,0
0.016998114,0.00805223,0.07314358,0.25865605,0.036355495,0.0031464077,0.6036481,0.58107877,0.28215066,0.24391757,0.30401325,0.2012013,0.0,0.30093095,0.63810694,1.0,0.21345618,0.4305653,0.6501127,0.36812663,1.0,0.47928768,0.07340739,0.99855655,0.48932213,0.24169765,0.40882054,./image/P28/P28_1660695145857.png,0
0.010841073,0.0055857715,0.052536134,0.24405187,0.044166647,0.0017478933,0.6410706,0.65122825,0.36613083,0.22293513,0.2281723,0.42443913,1.0,0.5138681,0.81422925,0.0,0.35867667,0.44522703,0.56403595,0.36640674,1.0,0.6147991,0.056508802,0.9988765,0.7738546,0.13178301,0.75655353,./image/P28/P28_1660934355622.png,0
0.014061446,0.010275131,0.24734208,0.21989144,0.056062527,0.006743861,0.44562364,0.6321952,0.5814127,0.31029087,0.30951345,0.08820937,1.0,0.27566943,0.10058005,0.0,0.074702546,0.2707635,0.39879146,0.4379853,1.0,0.7612997,0.07301388,0.98647517,0.72331744,0.04614174,0.50511235,./image/P28/P28_1661431629583.png,0
0.021353757,0.0031627244,0.021663768,0.1986933,0.07181351,0.0023058252,0.68100715,0.6070373,0.24573545,0.43245098,0.33799827,0.099357314,0.0,0.17754975,0.21333294,0.0,0.12510958,0.34099436,0.39084566,0.30885214,1.0,0.7169671,0.14489932,0.9941519,0.5610418,0.29989848,0.2992824,./image/P28/P28_1660768431500.png,0
0.023977576,0.004951985,0.14293498,0.12743485,0.14855257,0.011085327,0.54106265,0.7059604,0.5141479,0.13409226,0.26462936,0.08988621,0.0,0.20911866,0.43614343,1.0,0.04832996,0.35660535,0.43028927,0.3846593,0.0,0.6044602,0.24066147,0.9952508,0.2078607,0.22085331,0.5105846,./image/P28/P28_1661784814877.png,0
0.011512213,0.0107818,0.11088739,0.40395525,0.02587336,0.002573945,0.43441606,0.554571,0.15033543,0.37521374,0.22766405,0.38582334,1.0,0.4768275,0.9716249,1.0,0.2915019,0.32195848,0.5307567,0.36345884,1.0,0.6853592,0.061237738,0.99909425,0.69275886,0.12060544,0.8528966,./image/P28/P28_1660934378673.png,0
0.024034651,0.0076555596,0.1473993,0.15746537,0.08342304,0.005495831,0.5745263,0.65333027,0.41644794,0.26586777,0.5101118,0.116968,1.0,0.14312553,0.4233271,0.0,0.07796567,0.24624941,0.3024552,0.37410206,0.0,0.64981174,0.13987274,0.9735695,0.29392228,0.44436505,0.09676539,./image/P28/P28_1661784813522.png,0
0.031658687,0.015212399,0.2194982,0.27689925,0.044906475,0.0063061276,0.40551874,0.63854605,0.39509243,0.16207603,0.2592499,0.4421875,1.0,0.43764743,0.8346098,0.0,0.15838248,0.38502532,0.4695049,0.3155951,1.0,0.32675487,0.014247758,0.99897635,0.58761334,0.03324835,0.8622435,./image/P28/P28_1660934426529.png,0
0.01409395,0.009304378,0.1840114,0.33677346,0.03487531,0.003535917,0.4174056,0.59392923,0.2733595,0.41204733,0.26599234,0.19041035,1.0,0.5270443,0.8093121,0.0,0.07867288,0.235911,0.80568296,0.42288905,0.0,0.80038655,0.16210566,0.99725866,0.6887234,0.22691247,0.7210474,./image/P28/P28_1661980954382.png,0
0.02853403,0.025270639,0.14413923,0.46005875,0.02782487,0.0045426935,0.30962974,0.6919482,0.19291018,0.59335077,0.2771246,0.20936832,1.0,0.53635156,0.82485616,0.0,0.13117789,0.338091,0.70250404,0.32684967,1.0,0.49439165,0.060294688,0.9985802,0.44481647,0.14041507,0.9035567,./image/P28/P28_1660764802413.png,0
0.014967037,0.003998632,0.06260977,0.17118098,0.04375794,0.0024954253,0.70099026,0.65202653,0.6633761,0.3158621,0.2915769,0.4569817,1.0,0.38971123,0.25113535,1.0,0.3095313,0.41221848,0.4084362,0.32184973,1.0,0.2327068,0.19461355,0.9513167,0.3350075,0.3893056,0.77436286,./image/P28/P28_1661521644644.png,0
0.01118556,0.0029140832,0.24450342,0.1518781,0.09171118,0.022574114,0.47523355,0.6840225,0.2946294,0.29639742,0.37203035,0.058535688,0.0,0.1074616,0.70689803,1.0,0.024794273,0.17471503,0.46305174,0.44456753,0.0,0.7934463,0.34892815,0.9196707,0.24061851,0.13449623,0.09836409,./image/P28/P28_1660858602959.png,0
0.019260118,0.006060342,0.20114328,0.16281666,0.06076658,0.0059995614,0.5439535,0.5137802,0.16434689,0.3380297,0.23877285,0.18029346,0.0,0.5009323,0.55615634,1.0,0.10480402,0.28677323,0.4561977,0.33317044,1.0,0.51658267,0.05075191,0.97302467,0.71568245,0.05484063,0.84000504,./image/P28/P28_1661980957799.png,0
0.027965985,0.005948435,0.18159223,0.14402905,0.06320647,0.00852386,0.56873393,0.7184388,0.56218886,0.3827543,0.27744728,0.057363965,0.0,0.1989836,0.10133846,1.0,0.025191514,0.17256431,0.86466444,0.33923557,0.0,0.65303904,0.16026989,0.96261144,0.53207004,0.31530684,0.53606826,./image/P28/P28_1661784770483.png,0
