anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.036252704,0.0032914567,0.022467453,0.105304055,0.06945215,0.0048946934,0.7583375,0.6127514,0.4771036,0.1796756,0.26472503,0.5057513,0.0,0.3146108,0.47326297,0.0,0.5121966,0.45715138,0.6332279,0.46057746,1.0,0.28903842,0.15902843,0.99714226,0.4916825,0.18141657,0.43512243,./image/P23/P23_1660066474297.png,0
0.012022116,0.008469234,0.046683084,0.22523974,0.03462182,0.0017145457,0.6712494,0.45826778,0.36721712,0.30548397,0.30987057,0.32103905,0.0,0.34107777,0.1325653,0.0,0.52559125,0.55417395,0.42673075,0.46946052,1.0,0.54758406,0.1279707,0.99866045,0.2830882,0.13789274,0.61062723,./image/P23/P23_1659300709554.png,0
0.0072770813,0.0022107929,0.035523932,0.16736495,0.044277392,0.0011398694,0.742206,0.5294093,0.3043046,0.17979199,0.37034085,0.4499581,0.0,0.27123696,0.46519879,1.0,0.6011339,0.54772246,0.7366489,0.35431924,1.0,0.602157,0.4138654,0.96488214,0.40722123,0.103645675,0.3773736,./image/P23/P23_1661371040662.png,0
0.013277257,0.0063108387,0.03886475,0.24447697,0.032735903,0.0020399652,0.6622943,0.51356363,0.360476,0.19825324,0.30579233,0.44677663,1.0,0.44824722,0.24058293,1.0,0.7519978,0.61328024,0.5616413,0.47518143,1.0,0.71837324,0.11607538,0.99910945,0.5458425,0.25400826,0.65775865,./image/P23/P23_1659300674183.png,0
0.01006209,0.002842237,0.047437433,0.20806466,0.04861544,0.0014930915,0.68148506,0.5861881,0.47178292,0.23532118,0.41859823,0.3032689,1.0,0.2311554,0.65731394,0.0,0.3417928,0.41543517,0.50297964,0.38202518,1.0,0.6300593,0.28239378,0.9994777,0.5269044,0.18409996,0.28384236,./image/P23/P23_1661015528074.png,0
0.028614242,0.017595405,0.08921068,0.3910238,0.033870194,0.008871541,0.43081415,0.6908695,0.68075186,0.14691502,0.26182643,0.7262012,1.0,0.48720756,0.91124463,1.0,0.481969,0.5049692,0.4378654,0.33178166,1.0,0.6472505,0.052490707,0.9943362,0.26290938,0.041926883,0.89149785,./image/P23/P23_1659904541870.png,0
0.010284955,0.008958745,0.10624935,0.15490346,0.12198673,0.0070594256,0.5905573,0.6768497,0.3734193,0.27782786,0.50172657,0.1181497,0.0,0.20007728,0.71907324,1.0,0.17135268,0.3056548,0.48970944,0.4443808,0.0,0.5201395,0.18608125,0.96352714,0.29499954,0.25594068,0.13556382,./image/P23/P23_1660114520843.png,0
0.0048959795,0.0047438573,0.03983311,0.1636081,0.04972129,0.0013873462,0.7358103,0.6380247,0.36186406,0.45123965,0.24218175,0.30035582,0.0,0.48027885,0.51151955,1.0,0.31381458,0.5667345,0.41151062,0.5483711,1.0,0.6762516,0.2107052,0.9982973,0.46670344,0.029337198,0.34431782,./image/P23/P23_1661219939006.png,0
0.008722308,0.004249703,0.049541816,0.24754769,0.056995682,0.0016582864,0.6312845,0.47310662,0.23143286,0.22379501,0.23649168,0.39389008,0.0,0.48978525,0.94181955,0.0,0.43144307,0.5959641,0.5314718,0.3850753,1.0,0.6996615,0.113344744,0.99362296,0.31744874,0.13975303,0.57744056,./image/P23/P23_1659939601434.png,0
0.009676078,0.0054789735,0.050487213,0.1537925,0.055855844,0.0048312224,0.7198782,0.59678775,0.49751452,0.2503536,0.41208985,0.2680209,1.0,0.21945556,0.32336164,1.0,0.34403092,0.4363246,0.47894868,0.32450143,1.0,0.68030554,0.13358209,0.9957932,0.4068266,0.36134973,0.10710233,./image/P23/P23_1660756375120.png,0
0.0042322655,0.0048850854,0.059675407,0.22869983,0.036381148,0.0013731482,0.66475314,0.650971,0.45292518,0.39008456,0.31083676,0.3756016,0.0,0.3742806,0.063878186,1.0,0.33038208,0.47917673,0.3817778,0.5101265,1.0,0.7447634,0.05519731,0.99224174,0.48806754,0.1746859,0.37985134,./image/P23/P23_1659923140650.png,0
0.03813747,0.013882871,0.02826432,0.30557302,0.029575849,0.0018592656,0.5827072,0.69564414,0.6664584,0.09393978,0.3751748,0.64556754,1.0,0.27225628,0.46511233,1.0,0.78610086,0.5480846,0.52317506,0.57120556,1.0,0.51855356,0.28864783,0.9917772,0.14485869,0.22738598,0.90432554,./image/P23/P23_1660532190198.png,0
0.03360855,0.0056638876,0.03124437,0.2334812,0.029719742,0.0016619277,0.6646202,0.5760401,0.38370052,0.21496134,0.28835404,0.3397774,1.0,0.37978604,0.063092604,0.0,0.31891847,0.48796806,0.22679956,0.60623217,0.0,0.35790655,0.3094858,0.99728644,0.26295486,0.36673427,0.605114,./image/P23/P23_1659128867460.png,0
0.028962698,0.010825862,0.054393496,0.25290453,0.041139185,0.0024060777,0.60936815,0.7011292,0.5771271,0.23269825,0.30370396,0.28729084,1.0,0.34264928,0.06554631,0.0,0.37012547,0.48217586,0.44976044,0.32413432,1.0,0.26619998,0.1352164,0.9555858,0.33470365,0.09737994,0.59982616,./image/P23/P23_1660609996183.png,0
0.013926883,0.0042751394,0.17160451,0.18569861,0.053947397,0.005374085,0.56517345,0.51115876,0.25365946,0.5136825,0.36758935,0.30190498,1.0,0.2105193,0.37353322,0.0,0.29771224,0.45040092,0.43057427,0.4290027,1.0,0.6607692,0.18387471,0.9888659,0.4321373,0.053410094,0.10172246,./image/P23/P23_1659602393443.png,0
