anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.032007348,0.0067656254,0.13209082,0.21569762,0.07004534,0.0050031557,0.53839004,0.6181555,0.37270728,0.18404876,0.2675025,0.16064988,0.0,0.29294917,0.6871308,0.0,0.11101371,0.19891518,0.45102477,0.38403672,1.0,0.621784,0.09499085,0.9930074,0.3859696,0.048734356,0.75887287,./image/P29/P29_1660273230354.png,0
0.046414163,0.01037562,0.045213625,0.17448573,0.040639583,0.0036814034,0.6791898,0.75652575,0.6298306,0.2595297,0.29653051,0.24432017,1.0,0.25442958,0.0152974315,1.0,0.12246961,0.33974868,0.46359754,0.35325804,1.0,0.36776137,0.05321684,0.99893314,0.59015733,0.22055711,0.7406658,./image/P29/P29_1661780477500.png,0
0.026561271,0.011319881,0.09016981,0.17679755,0.0851054,0.00681147,0.60323465,0.5009059,0.18469602,0.22724172,0.2515466,0.21324067,1.0,0.3190129,0.20293747,1.0,0.10535951,0.5133113,0.34315383,0.48109108,1.0,0.67449003,0.08390752,0.99657625,0.52010757,0.034518883,0.57160586,./image/P29/P29_1659576884601.png,0
0.053320143,0.0062577757,0.038364645,0.19417275,0.07031517,0.004320355,0.63324916,0.7106711,0.58882856,0.31114876,0.28232518,0.28345034,0.0,0.34228337,0.76303494,1.0,0.16458337,0.26648822,0.7393182,0.3130201,1.0,0.33789462,0.119105555,0.93706334,0.51572156,0.15533146,0.7306572,./image/P29/P29_1661174132253.png,0
0.01215723,0.004511381,0.0677856,0.2602113,0.060089257,0.0037760597,0.5914691,0.5639438,0.21697201,0.44270632,0.23486418,0.32291055,1.0,0.4236936,0.05544515,1.0,0.49808276,0.4174502,0.6695019,0.35411495,1.0,0.7100909,0.08787615,0.998931,0.46388105,0.21895054,0.78505665,./image/P29/P29_1660439653565.png,0
0.019663693,0.005293735,0.07894937,0.2666382,0.04060011,0.0017434658,0.5871115,0.512075,0.49224287,0.36885077,0.26339096,0.30563545,1.0,0.31073856,0.6337738,0.0,0.4856523,0.4406812,0.6334767,0.39168194,1.0,0.5369644,0.21809119,0.9964799,0.26621556,0.07769271,0.7876481,./image/P29/P29_1660786399348.png,0
0.01391618,0.0027869404,0.22473645,0.11214132,0.090609774,0.0104829045,0.5453264,0.67140406,0.40230647,0.19584435,0.25172454,0.16469029,0.0,0.44070378,0.7991027,1.0,0.095073156,0.48830935,0.53932285,0.43341184,1.0,0.5308756,0.070510425,0.99648094,0.5191848,0.043832283,0.91534793,./image/P29/P29_1660102130806.png,0
0.031786192,0.0098511195,0.079955295,0.27724767,0.036158115,0.0026734895,0.5623281,0.5708639,0.43174368,0.1662707,0.2679366,0.44085243,1.0,0.41691953,0.7465949,1.0,0.6974472,0.50240946,0.70074207,0.33601388,1.0,0.6646288,0.29393932,0.9991123,0.38922787,0.22220957,0.6781899,./image/P29/P29_1661295055489.png,0
0.021758843,0.00603653,0.06713977,0.23576687,0.03657947,0.0034513893,0.62926716,0.6582379,0.4499168,0.24317151,0.2616081,0.43804964,1.0,0.43530092,0.76804435,0.0,0.18535644,0.31046984,0.38924116,0.29218155,1.0,0.29938573,0.030163616,0.98169357,0.49713087,0.08701584,0.8223142,./image/P29/P29_1661311854262.png,0
0.03476046,0.0071542542,0.0584704,0.093295924,0.050859086,0.0037651765,0.7516947,0.7464003,0.5880564,0.29727188,0.29044947,0.8048309,1.0,0.3616119,0.562308,0.0,0.61289454,0.40843946,0.17196688,0.3052524,1.0,0.22122897,0.08020651,0.9985668,0.62868327,0.092356995,0.5748616,./image/P29/P29_1661806170247.png,0
0.015572239,0.003003774,0.057876747,0.20097113,0.059608594,0.0032432112,0.65972424,0.71841884,0.4763612,0.261873,0.2681123,0.43294352,1.0,0.35367244,0.23794316,0.0,0.19777961,0.48543027,0.4804406,0.36331552,1.0,0.6578671,0.09215811,0.9969849,0.5631393,0.16740194,0.6803815,./image/P29/P29_1659964734870.png,0
0.027735718,0.0067036445,0.035605047,0.19852625,0.042669345,0.002827279,0.68593264,0.66153914,0.5102253,0.29788807,0.26228133,0.2508632,0.0,0.22731432,0.49294937,0.0,0.40653065,0.3485302,0.525022,0.2910097,1.0,0.12269824,0.13429235,0.9796876,0.38983282,0.08825519,0.7135354,./image/P29/P29_1660273312398.png,0
0.039346457,0.0035549628,0.035574105,0.11253932,0.053729236,0.0032083015,0.7520476,0.5303159,0.34079444,0.32653022,0.25554663,0.22824134,1.0,0.33953953,0.04356182,0.0,0.30104163,0.23395385,0.50089663,0.3637649,1.0,0.50289553,0.16112696,0.9942942,0.55775005,0.03061626,0.72174954,./image/P29/P29_1660827255568.png,0
0.021894375,0.010064055,0.040122516,0.39877325,0.037748575,0.0030040466,0.48839307,0.75577253,0.5120777,0.29755315,0.25324756,0.43340015,1.0,0.36044085,0.29279628,1.0,0.17752978,0.32849818,0.498294,0.31270662,1.0,0.24161711,0.0317378,0.9866139,0.32175383,0.077030696,0.6293983,./image/P29/P29_1659966404978.png,0
0.008077662,0.004693997,0.0642767,0.29680735,0.037595782,0.0023072613,0.58624125,0.6598305,0.45943445,0.30868858,0.25643292,0.2706198,0.0,0.41049153,0.22326279,1.0,0.38936117,0.4365944,0.53481305,0.3803935,1.0,0.65464216,0.22335248,0.993792,0.43200547,0.06265674,0.75706494,./image/P29/P29_1660439620549.png,0
0.019677646,0.0044749836,0.05131322,0.14948162,0.051377945,0.0029868768,0.7206877,0.69442856,0.6681024,0.3309306,0.36301392,0.44741926,1.0,0.34851933,0.28680426,0.0,0.44348878,0.5389422,0.69588125,0.32014316,1.0,0.4856899,0.06732571,0.9760394,0.40583202,0.20285513,0.7266717,./image/P29/P29_1660359908360.png,0
0.032958962,0.013181633,0.045240883,0.19826983,0.03640028,0.004465023,0.66948336,0.7465697,0.4926436,0.38227606,0.26407057,0.24993928,0.0,0.4020433,0.2175455,0.0,0.0967914,0.32397994,0.43691394,0.37391347,1.0,0.3388556,0.02628317,0.9961259,0.3245774,0.06465379,0.79711175,./image/P29/P29_1661780412447.png,0
0.014514336,0.0149681885,0.09003218,0.34437197,0.03789994,0.00180228,0.49641111,0.53874445,0.47056046,0.12934704,0.29829255,0.67793506,1.0,0.3617178,0.91777533,0.0,0.5769795,0.4905823,0.5647488,0.3542389,1.0,0.34060523,0.04073374,0.98217726,0.15021062,0.05129165,0.49960768,./image/P29/P29_1660163419450.png,0
0.048551273,0.0049992553,0.03747176,0.13670455,0.055300314,0.0024902257,0.71448267,0.63979584,0.39518195,0.14471598,0.2781743,0.17926507,1.0,0.28639057,0.26037905,0.0,0.15212695,0.29171175,0.3099916,0.3060064,1.0,0.25822452,0.123223715,0.99020445,0.35070944,0.21634328,0.7078167,./image/P29/P29_1659666693473.png,0
0.056436762,0.008204396,0.070759974,0.16009207,0.035773475,0.0035831316,0.6651503,0.6683738,0.43724954,0.41292197,0.24899498,0.38229933,1.0,0.46390888,0.40346014,0.0,0.3160975,0.4612572,0.6534036,0.3153651,1.0,0.29320472,0.07293534,0.9920523,0.64117146,0.19232273,0.85681766,./image/P29/P29_1660273336643.png,0
0.01711209,0.008524953,0.10328362,0.15310769,0.039905738,0.0026872952,0.67537856,0.62947434,0.54705864,0.2547595,0.253281,0.48466283,1.0,0.349101,0.16777249,0.0,0.25225306,0.20150115,0.46672618,0.42821643,1.0,0.37408787,0.044082917,0.9980317,0.42493725,0.10277085,0.6937316,./image/P29/P29_1661131422694.png,0
0.021540169,0.0065886755,0.067365676,0.21846746,0.022230685,0.001882749,0.6619246,0.66842103,0.351591,0.19202413,0.2620966,0.2631098,0.0,0.45502347,0.31332022,0.0,0.13127938,0.348534,0.51078814,0.34168252,1.0,0.33705577,0.14680126,0.9677691,0.47697744,0.358864,0.83116835,./image/P29/P29_1660398083297.png,0
0.04259559,0.008750736,0.055131834,0.17001076,0.041039404,0.003762948,0.6787087,0.5985215,0.6200381,0.19051121,0.2592969,0.35516974,1.0,0.36361626,0.4592158,1.0,0.33661887,0.4750299,0.42309797,0.35850045,1.0,0.2563024,0.21827944,0.9883249,0.3738506,0.41471112,0.77884424,./image/P29/P29_1660786507055.png,0
0.0681165,0.015441337,0.05424925,0.28196564,0.042853393,0.0036230157,0.53375083,0.8070037,0.7442571,0.13078623,0.28254166,0.32825324,0.0,0.3500857,0.039067157,1.0,0.21665993,0.3818378,0.47199318,0.29609665,1.0,0.23808493,0.023275884,0.99611926,0.5782425,0.046476834,0.7069335,./image/P29/P29_1660659072850.png,0
0.016922813,0.017253898,0.086592086,0.4896581,0.037827685,0.0036064205,0.34813902,0.6540957,0.4107767,0.2302552,0.24206512,0.58118266,1.0,0.43622598,0.7641675,0.0,0.25406286,0.42595276,0.4139389,0.31715763,1.0,0.50129265,0.020193016,0.9982097,0.47522387,0.19700606,0.7943477,./image/P29/P29_1659640825185.png,0
0.036512587,0.011603072,0.05952312,0.25631705,0.04094596,0.003669085,0.5914292,0.59539115,0.44325668,0.16368344,0.25088623,0.17148788,1.0,0.43361318,0.47030866,1.0,0.24632972,0.33964065,0.45623496,0.39513236,1.0,0.64682484,0.21404184,0.99391717,0.45881328,0.15641396,0.73505294,./image/P29/P29_1659750173984.png,0
0.014346946,0.0044218474,0.04683804,0.27242413,0.043927997,0.0027584399,0.61528254,0.7091529,0.39394885,0.20152378,0.37742552,0.3557659,0.0,0.28566992,0.8107456,1.0,0.4132651,0.48692966,0.5416859,0.3507376,1.0,0.25891167,0.06200996,0.9983369,0.29149228,0.07600849,0.5133272,./image/P29/P29_1659363445347.png,0
0.052028738,0.0077849524,0.02080915,0.14904302,0.053411745,0.0024044947,0.7145179,0.6752841,0.35618505,0.4080703,0.39598486,0.3064951,0.0,0.24352115,0.15970902,0.0,0.51187223,0.27376422,0.7248964,0.36951864,1.0,0.51618713,0.19697572,0.97585493,0.27600566,0.060793146,0.62067795,./image/P29/P29_1659576087978.png,0
0.019580834,0.0033039562,0.079469316,0.11869407,0.05893331,0.005510644,0.7145079,0.50944424,0.34415576,0.22624661,0.26696494,0.21216747,0.0,0.24221618,0.23089735,0.0,0.2706567,0.2776499,0.32685164,0.37032324,1.0,0.28013417,0.18024497,0.9860881,0.3947964,0.14047535,0.7724722,./image/P29/P29_1659666674537.png,0
0.03315486,0.009399262,0.043500323,0.23458174,0.044484887,0.003067467,0.6318114,0.7062216,0.7064996,0.3366071,0.29542467,0.25402158,1.0,0.30695876,0.01835924,1.0,0.10889025,0.47368687,0.45541972,0.3069048,1.0,0.30308408,0.039321043,0.95962346,0.30772516,0.16114615,0.6140413,./image/P29/P29_1659555726493.png,0
0.0398325,0.012368796,0.078041375,0.29729542,0.04525402,0.0048581874,0.5223497,0.6509019,0.332454,0.2349341,0.2527202,0.13931037,0.0,0.4006415,0.3604065,0.0,0.06159458,0.27724752,0.45850834,0.31725767,1.0,0.2862817,0.028527372,0.98645234,0.5505264,0.20495388,0.60317117,./image/P29/P29_1661311904973.png,0
0.008018787,0.003311798,0.057298355,0.09687625,0.06397848,0.0039216867,0.7665947,0.5928129,0.47597164,0.13726114,0.30657995,0.47981995,0.0,0.4942976,0.87638533,1.0,0.25665575,0.33085057,0.3865729,0.48025805,1.0,0.6818182,0.46058932,0.9969177,0.5784611,0.27586287,0.740839,./image/P29/P29_1660439431338.png,0
0.022024522,0.0056226174,0.043329645,0.22396426,0.025276592,0.0018783121,0.6779041,0.60784864,0.4872984,0.19850554,0.27213353,0.4150902,0.0,0.38951728,0.17002027,0.0,0.20500094,0.51948833,0.5117299,0.34481046,1.0,0.24761976,0.05782234,0.98979247,0.26820782,0.085482344,0.7411555,./image/P29/P29_1659444380255.png,0
