anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.020151248,0.004841385,0.06303723,0.1554114,0.0512459,0.0026627223,0.7026501,0.5063109,0.2616496,0.22032249,0.27083597,0.3142749,0.0,0.28307647,0.99275064,0.0,0.53733206,0.4002219,0.56411535,0.3338351,1.0,0.41921592,0.084987804,0.9993882,0.23375824,0.08591506,0.5608135,./image/P21/P21_1660240473255.png,1
0.019821528,0.0072418777,0.20256509,0.13868222,0.0314525,0.0072608124,0.59297603,0.56848645,0.4172389,0.28077647,0.44098932,0.07578592,0.0,0.12631649,0.006635886,0.0,0.082028516,0.226199,0.1340661,0.46609116,1.0,0.67366034,0.6924628,0.8598467,0.17561822,0.203637,0.08622627,./image/P21/P21_1660523295818.png,1
0.022986762,0.0015180375,0.07263731,0.061084878,0.1547331,0.022988128,0.6640517,0.741705,0.46186426,0.31531507,0.27656922,0.07312746,0.0,0.21016279,0.012689916,0.0,0.030794691,0.27811217,0.57055104,0.53891075,0.0,0.513053,0.45821851,0.74659336,0.15807346,0.41133484,0.20686567,./image/P21/P21_1661176964688.png,1
0.060600843,0.008316297,0.036037732,0.11149791,0.12912478,0.008480031,0.64594245,0.62430745,0.3880043,0.2475754,0.40531373,0.24439688,1.0,0.1990964,0.26710495,0.0,0.20923881,0.61148417,0.45115235,0.5473782,1.0,0.7506961,0.80046684,0.27719074,0.08208791,0.39693698,0.1921718,./image/P21/P21_1659448943865.png,0
0.013513114,0.007067593,0.21367459,0.15121372,0.038047876,0.006714786,0.56976837,0.629505,0.26770267,0.22260685,0.24227262,0.3817958,1.0,0.45489976,0.7741394,0.0,0.3486526,0.6446659,0.28026918,0.47814748,1.0,0.79717755,0.04643479,0.9906041,0.468258,0.19838321,0.55142903,./image/P21/P21_1659487558742.png,0
0.018203253,0.010381221,0.4140603,0.05725749,0.06527788,0.015626442,0.4191933,0.59706306,0.38592276,0.39779082,0.35952035,0.12554212,1.0,0.20649312,0.03848556,1.0,0.1180223,0.40945724,0.2685716,0.46890342,1.0,0.6188498,0.33207992,0.977838,0.0675656,0.043070402,0.10829431,./image/P21/P21_1660746736651.png,1
0.013293623,0.006415603,0.29094726,0.056611795,0.06532143,0.017106831,0.5503035,0.5001278,0.29808766,0.24789634,0.44397905,0.066076055,0.0,0.15796858,0.016474169,0.0,0.081735305,0.27684584,0.21234563,0.40667045,1.0,0.48157048,0.4993653,0.9398756,0.076235704,0.059095148,0.09140267,./image/P21/P21_1659709875932.png,0
0.05063148,0.00782109,0.038716275,0.3055382,0.030655669,0.003299939,0.5633373,0.53051484,0.23191744,0.28254208,0.26479676,0.3335412,1.0,0.28340673,0.7518451,0.0,0.36677596,0.33796805,0.1713255,0.5143814,1.0,0.4539772,0.037717734,0.9939324,0.40338144,0.14669852,0.3338273,./image/P21/P21_1659927608659.png,0
0.023181094,0.00529278,0.0780736,0.25301704,0.028246945,0.00366476,0.6085238,0.6216129,0.2811796,0.3369202,0.23177278,0.23633546,0.0,0.4426227,0.9107886,0.0,0.10187074,0.3249016,0.7260182,0.4601614,1.0,0.6550968,0.047836885,0.9977429,0.6929384,0.4161954,0.6884229,./image/P21/P21_1661540601784.png,1
0.017974412,0.005510589,0.2462259,0.2974086,0.04052566,0.0050308956,0.3873239,0.5081358,0.33527663,0.32499576,0.26119,0.5395273,1.0,0.4301299,0.9073839,1.0,0.47229248,0.60694337,0.5779018,0.34953606,1.0,0.6255435,0.087513335,0.9936464,0.50847155,0.13193162,0.6796848,./image/P21/P21_1660240463207.png,1
0.03543509,0.0031478365,0.03372095,0.07189473,0.074920006,0.0061794114,0.774702,0.59014875,0.31487957,0.12174883,0.29223892,0.32336962,1.0,0.34408772,0.3773381,0.0,0.5447234,0.35510856,0.23734726,0.55656993,1.0,0.17206335,0.2703636,0.9830224,0.13815798,0.19965789,0.60880584,./image/P21/P21_1659466906373.png,0
0.05090754,0.00686143,0.040250327,0.13324109,0.033648968,0.0030881765,0.7320025,0.5909117,0.35715902,0.23759682,0.23749553,0.4431077,1.0,0.4864238,0.11064767,0.0,0.3981116,0.47670883,0.5988186,0.5252387,1.0,0.33378318,0.044462327,0.98754,0.4023114,0.16731445,0.6458325,./image/P21/P21_1659837358853.png,0
0.021296209,0.005372753,0.040605303,0.16741894,0.042525247,0.002665631,0.7201159,0.4719145,0.262101,0.42401546,0.2675128,0.14095953,1.0,0.24929596,0.10498361,0.0,0.21652299,0.33793688,0.5043697,0.41285497,1.0,0.7645039,0.07246259,0.9993352,0.42415446,0.3791416,0.4429472,./image/P21/P21_1659039310465.png,0
0.038820952,0.007768167,0.07227362,0.12800357,0.05178924,0.006485006,0.6948594,0.39228654,0.27030495,0.13144301,0.24577692,0.35905588,1.0,0.36047173,0.71438247,1.0,0.3854807,0.49035174,0.45646456,0.39136505,1.0,0.44185856,0.1734403,0.9997459,0.28236496,0.205315,0.81398064,./image/P21/P21_1659395287580.png,0
0.040524963,0.0054145656,0.05451646,0.2096642,0.033089533,0.008524829,0.64826554,0.481823,0.16972235,0.1250131,0.25492278,0.23262417,0.0,0.29630247,0.64562064,0.0,0.15785149,0.5144149,0.5737973,0.6283392,0.0,0.25858378,0.21320121,0.996523,0.4838126,0.07543869,0.49850625,./image/P21/P21_1660661299624.png,1
0.027843224,0.0052688476,0.12682137,0.13610725,0.07007982,0.0053386553,0.62854093,0.7261815,0.36197078,0.1689964,0.37815425,0.08797445,0.0,0.09585317,0.027124709,1.0,0.03806232,0.16296546,0.4712278,0.426494,1.0,0.8017879,0.076296814,0.9963626,0.63918763,0.10079123,0.16119371,./image/P21/P21_1659039266991.png,0
0.0619688,0.0028907612,0.056028746,0.05447674,0.18921962,0.012905508,0.62250984,0.62506616,0.43746805,0.26766086,0.42427206,0.056377016,0.0,0.12499717,0.035315596,0.0,0.024472805,0.263777,0.76922125,0.48380077,0.0,0.5937285,0.49892402,0.88764346,0.22346488,0.10424035,0.05359362,./image/P21/P21_1659039529250.png,0
0.004739073,0.008620729,0.23331662,0.20506142,0.031409383,0.014555995,0.5022968,0.6492285,0.54738545,0.25726694,0.35237288,0.20267062,1.0,0.3876295,0.6752821,0.0,0.17347474,0.5150932,0.7832425,0.44693953,1.0,0.7446475,0.6600359,0.9535542,0.20095296,0.28218183,0.54309624,./image/P21/P21_1660101262234.png,0
0.022510096,0.03496781,0.26255888,0.32987854,0.032888267,0.0106744245,0.30652198,0.74800056,0.18966576,0.59041625,0.26441687,0.21561275,1.0,0.4476731,0.55527717,0.0,0.110322006,0.32840818,0.43251306,0.33892605,1.0,0.39996132,0.050353702,0.99637127,0.6149332,0.044886045,0.71149176,./image/P21/P21_1660012515875.png,0
0.019084746,0.0018263601,0.03339855,0.052212596,0.05469445,0.0039471714,0.83483607,0.5632662,0.37760824,0.34621346,0.2634243,0.3097351,1.0,0.44299516,0.83103645,1.0,0.32642713,0.24202445,0.49212897,0.5242257,1.0,0.25559634,0.11188478,0.9885437,0.15626024,0.2099339,0.7651823,./image/P21/P21_1659466903842.png,0
0.013378159,0.0066295858,0.2441587,0.1496385,0.052418053,0.0073493025,0.52642775,0.61006737,0.44270307,0.20280424,0.26690355,0.21097519,0.0,0.2660582,0.009200203,1.0,0.20346957,0.46764904,0.29149285,0.38984266,1.0,0.74220973,0.24121018,0.9943506,0.5055152,0.10716131,0.4871801,./image/P21/P21_1659709848947.png,0
0.0555907,0.006087013,0.046497963,0.20480704,0.03735698,0.005572041,0.64408827,0.5711794,0.3053362,0.34508717,0.25412497,0.48673543,1.0,0.4764853,0.63456434,0.0,0.3360311,0.5551868,0.56250644,0.49592775,1.0,0.47862086,0.08546898,0.99377656,0.5260299,0.02216295,0.5674104,./image/P21/P21_1659837361009.png,0
0.035713103,0.0059906775,0.15914603,0.1902457,0.038273506,0.009373615,0.5612574,0.6741734,0.5959253,0.21596554,0.25134984,0.4135744,1.0,0.4249735,0.6229385,0.0,0.30456844,0.49221802,0.44700593,0.56160086,1.0,0.2711617,0.04545386,0.9843003,0.32247126,0.07738534,0.23438974,./image/P21/P21_1659553311959.png,0
0.0335692,0.012311103,0.17441534,0.10616607,0.08696407,0.015060449,0.57151383,0.60094166,0.3196824,0.28053364,0.3503611,0.0644499,1.0,0.18669952,0.14397727,1.0,0.114530474,0.5118623,0.35188207,0.43907422,1.0,0.80157626,0.504374,0.9838086,0.11533476,0.11553948,0.089200824,./image/P21/P21_1659709883213.png,0
0.046351634,0.017831463,0.3249483,0.13076237,0.037906744,0.0060385223,0.43616092,0.704355,0.5610502,0.3493161,0.41442525,0.13090494,0.0,0.25561443,0.0089984145,1.0,0.029979108,0.40877095,0.50824106,0.5170637,0.0,0.7468337,0.20397724,0.9427244,0.4178819,0.15134047,0.3506961,./image/P21/P21_1661314739225.png,1
0.018983115,0.0039720135,0.086923234,0.24049847,0.08202506,0.0030233914,0.56457466,0.6257701,0.3767916,0.14308022,0.25330916,0.28453335,0.0,0.3396245,0.511419,1.0,0.21144055,0.28493667,0.40859002,0.31898224,1.0,0.5427059,0.08483098,0.9992981,0.41701695,0.08267639,0.7385777,./image/P21/P21_1660240477953.png,1
0.03083189,0.0022956622,0.1354957,0.052670553,0.12827575,0.01168194,0.6387485,0.73051643,0.54659206,0.16747092,0.42090136,0.09438828,0.0,0.12253686,0.7034054,1.0,0.07594993,0.37400103,0.38889614,0.41756785,0.0,0.47745687,0.47421724,0.9773588,0.14617017,0.17801459,0.09136769,./image/P21/P21_1660786490751.png,1
0.0300013,0.010106217,0.37978935,0.08186605,0.040115386,0.011284717,0.44683692,0.5669605,0.30021435,0.47205144,0.38035247,0.12523073,0.0,0.16190043,0.5532267,1.0,0.067439854,0.4593922,0.18971935,0.47497287,0.0,0.45001814,0.55014515,0.8341867,0.067777276,0.13962165,0.06803333,./image/P21/P21_1660746734850.png,1
0.014469173,0.0056243534,0.2519805,0.16681728,0.038956087,0.009711295,0.51244134,0.5925146,0.26432756,0.31156257,0.26557347,0.13452555,1.0,0.43505663,0.020536678,1.0,0.06740724,0.36363646,0.435992,0.45504585,1.0,0.7915349,0.19440922,0.9831201,0.5015065,0.0657479,0.536085,./image/P21/P21_1661478822198.png,1
