anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.012656739,0.010015051,0.25334728,0.42374215,0.021715073,0.001985316,0.2765384,0.7895978,0.47488743,0.29601526,0.24846639,0.7931594,0.0,0.33122978,0.9726476,0.0,0.7337665,0.6474289,0.54365903,0.19299038,1.0,0.1907531,0.031620897,0.99928975,0.52704996,0.18670501,0.87893,./image/P18/P18_1659828715983.png,1
0.017889448,0.010280967,0.09594043,0.32682377,0.042589933,0.005723778,0.50075173,0.6515638,0.5107822,0.18801257,0.2778659,0.39531854,1.0,0.24833019,0.95970756,1.0,0.2961982,0.4155425,0.6691,0.24184555,1.0,0.39723167,0.10436805,0.9993167,0.5415504,0.09756435,0.31171465,./image/P18/P18_1660532021999.png,1
0.05212704,0.015752146,0.15613851,0.30982494,0.04587263,0.0052885925,0.41499618,0.7281514,0.5926122,0.34891933,0.2878575,0.82921547,1.0,0.4430593,0.4152299,1.0,0.7494612,0.58887017,0.405635,0.329942,1.0,0.28179517,0.055312835,0.997968,0.44107598,0.073941626,0.56355256,./image/P18/P18_1660402022613.png,1
0.011753657,0.004530472,0.040251955,0.18019517,0.058214225,0.0023707661,0.70268375,0.68574417,0.56885725,0.06440387,0.28980502,0.62955433,1.0,0.37638184,0.41851547,1.0,0.54115844,0.6755522,0.6306349,0.38199008,1.0,0.46251038,0.45358145,0.9814788,0.37448305,0.29740354,0.51320595,./image/P18/P18_1660532273377.png,1
0.022814674,0.011562637,0.251611,0.3690667,0.05716988,0.009237359,0.2785378,0.67268676,0.35760456,0.36729938,0.43091443,0.40770936,1.0,0.22391102,0.94475263,0.0,0.29508075,0.3109112,0.40776315,0.33436492,1.0,0.6942908,0.033076003,0.9999262,0.53085333,0.15838735,0.20613946,./image/P18/P18_1660273863280.png,1
0.053193,0.022094034,0.07959481,0.32958692,0.04772378,0.0072890474,0.4605184,0.79695386,0.5632338,0.25448215,0.2851247,0.15842743,0.0,0.28194132,0.22424471,0.0,0.122753315,0.2936535,0.55279315,0.34780693,1.0,0.22146592,0.11105532,0.99963486,0.34784725,0.35093632,0.5950872,./image/P18/P18_1660003276888.png,1
0.007313406,0.00842118,0.09472296,0.24728805,0.049354516,0.0023607502,0.5905392,0.46893135,0.2830093,0.28316876,0.22950739,0.61060125,0.0,0.3663303,0.48538017,0.0,0.83953595,0.6268141,0.556731,0.47416154,1.0,0.659121,0.041758306,0.9991447,0.4126027,0.060141325,0.34535846,./image/P18/P18_1660651752708.png,1
0.022915453,0.008989416,0.12556447,0.47783542,0.024995714,0.0017834284,0.3379161,0.74093866,0.6296963,0.114612125,0.25552642,0.7860863,1.0,0.38974112,0.4399836,0.0,0.8287881,0.57565755,0.6223509,0.18992004,1.0,0.20277718,0.026950072,0.99837875,0.5598107,0.22566843,0.6467746,./image/P18/P18_1659971650614.png,1
0.025315456,0.00871788,0.38035354,0.34466043,0.02947876,0.006881364,0.20459262,0.7518035,0.59554464,0.27891806,0.25674695,0.8238429,1.0,0.49813822,0.6823908,1.0,0.64176995,0.570606,0.6598604,0.16903153,1.0,0.49982268,0.026219046,0.9995944,0.7062823,0.21628837,0.85260516,./image/P18/P18_1659026342891.png,1
0.01917052,0.003793083,0.21157801,0.088798895,0.077011496,0.011168097,0.5884798,0.6029894,0.4891753,0.19173032,0.32091972,0.42147762,0.0,0.38995004,0.50138575,0.0,0.4154836,0.54149693,0.480538,0.2805984,1.0,0.42221618,0.045838296,0.99570435,0.5323625,0.15522821,0.39794624,./image/P18/P18_1660576144626.png,1
