anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.01339377,0.008345337,0.10459458,0.22818866,0.0818085,0.0046015983,0.55906755,0.6924006,0.45153376,0.4367444,0.25911132,0.19736686,1.0,0.42820936,0.3320288,1.0,0.16123386,0.305859,0.7656546,0.3654523,1.0,0.6373453,0.071256384,0.9960226,0.60999966,0.17126092,0.7669357,./image/P10/P10_1660352619203.png,0
0.0049176854,0.0032109155,0.14896204,0.2770764,0.030759485,0.0032718664,0.53180164,0.70136136,0.4331882,0.34343582,0.23635645,0.8291644,1.0,0.500579,0.99770147,0.0,0.8083356,0.49494326,0.6189146,0.1763871,1.0,0.26450813,0.03736106,0.9998223,0.45668215,0.08707302,0.6548948,./image/P10/P10_1660143069401.png,0
0.019808408,0.002349182,0.06354274,0.13761367,0.08920747,0.004987027,0.6824915,0.65596247,0.3467174,0.54869395,0.3702497,0.047699448,1.0,0.121355265,0.098304585,1.0,0.030133277,0.31953448,0.22402926,0.4538411,0.0,0.75898355,0.17035368,0.98157984,0.18181147,0.2873177,0.102984555,./image/P10/P10_1660259731516.png,0
0.0099746855,0.0030655018,0.112806916,0.08727641,0.08099272,0.0061717806,0.69971204,0.72166926,0.26423422,0.3319611,0.4224009,0.0658246,0.0,0.14267689,0.42494625,1.0,0.02734928,0.29438066,0.61156905,0.44861513,0.0,0.6221831,0.390287,0.87671125,0.15583193,0.15489148,0.058766972,./image/P10/P10_1658544827302.png,1
0.014839705,0.004904926,0.060082912,0.2595499,0.05923352,0.0024197958,0.5989692,0.6648511,0.23357297,0.22418916,0.3717792,0.07137433,1.0,0.11855041,0.050536897,1.0,0.074518576,0.25821674,0.38329867,0.40911052,0.0,0.6879233,0.13575087,0.99345475,0.28621185,0.27217767,0.050965548,./image/P10/P10_1660259733224.png,0
0.03505792,0.0064308248,0.10619482,0.15998274,0.07195441,0.008671155,0.6117081,0.6954721,0.27423456,0.2817797,0.25916296,0.112933435,1.0,0.40226233,0.4626966,1.0,0.06437908,0.27594936,0.4763982,0.33818927,0.0,0.7311619,0.16109754,0.99855345,0.37916556,0.4686104,0.6698736,./image/P10/P10_1660076064349.png,0
0.0067595937,0.002125558,0.080696054,0.18349577,0.044051323,0.0026502388,0.6802214,0.55433947,0.27680075,0.2834712,0.23488916,0.18409489,0.0,0.4279563,0.49879187,0.0,0.111744255,0.4220795,0.64726317,0.38393095,1.0,0.66604894,0.08695685,0.9948919,0.32356194,0.2426249,0.6450734,./image/P10/P10_1660076055656.png,0
0.04222741,0.013621224,0.055090528,0.36855957,0.042883787,0.0035367934,0.4740807,0.72716016,0.5770391,0.27861974,0.27781132,0.5261597,0.0,0.39796942,0.9550207,1.0,0.3902819,0.426946,0.60412085,0.36059391,1.0,0.61197907,0.15827054,0.9989705,0.37901106,0.38432464,0.6843728,./image/P10/P10_1660694479051.png,0
0.0059722476,0.00376696,0.123808034,0.27127254,0.038100448,0.002843959,0.5542359,0.6145087,0.41821602,0.17381078,0.26104876,0.19002035,0.0,0.42738742,0.5317536,1.0,0.08484433,0.2705331,0.4911331,0.3499571,1.0,0.76276594,0.043805443,0.99420434,0.5265891,0.079418145,0.6947774,./image/P10/P10_1659533409443.png,1
0.011893617,0.0014944558,0.46055558,0.042173643,0.0528626,0.034729507,0.3962906,0.49401563,0.25991762,0.22250251,0.35701826,0.1309781,0.0,0.16572335,0.06373656,1.0,0.050989218,0.31813663,0.43211773,0.48445815,1.0,0.5940072,0.11242702,0.99850804,0.2736323,0.14220895,0.043450244,./image/P10/P10_1658709794496.png,1
0.015481294,0.014124663,0.20322464,0.40984476,0.04575817,0.009955272,0.30161119,0.6788193,0.41200212,0.12672062,0.3033844,0.071477965,0.0,0.29433882,0.47938213,0.0,0.049170177,0.23640548,0.8270234,0.38644513,1.0,0.729481,0.24505892,0.971629,0.23260975,0.36775634,0.4843588,./image/P10/P10_1660352559605.png,0
0.021765657,0.006027541,0.0355622,0.2117485,0.026370376,0.0018137346,0.69671196,0.65881085,0.35948357,0.36104447,0.23770246,0.6816895,1.0,0.38372377,0.6446869,0.0,0.3590662,0.6577886,0.27017915,0.34440058,1.0,0.23337208,0.043860752,0.9982595,0.38768554,0.11965839,0.59215623,./image/P10/P10_1660766389334.png,0
0.007490903,0.004559603,0.03169089,0.21689606,0.04367456,0.0027492917,0.69293875,0.6800298,0.33713895,0.2064296,0.25734445,0.2399411,1.0,0.38814068,0.19884294,1.0,0.19298692,0.4505676,0.6539707,0.38843387,0.0,0.7717679,0.4195808,0.90417826,0.30440897,0.5349845,0.47587594,./image/P10/P10_1659804333071.png,1
0.01596992,0.0032711164,0.041266546,0.23513648,0.06209117,0.0022681507,0.6399966,0.6560519,0.45736748,0.16214961,0.25448728,0.33182028,0.0,0.3525808,0.94343406,0.0,0.19410376,0.4601207,0.74125016,0.3587154,1.0,0.6678879,0.04884731,0.99823797,0.41486928,0.11245352,0.58239377,./image/P10/P10_1659814316341.png,1
0.01457945,0.0040518763,0.121765755,0.22062784,0.08730354,0.0035198727,0.5481517,0.5923364,0.2689808,0.39089853,0.32884884,0.16758615,0.0,0.17479788,0.46485996,1.0,0.12748545,0.31654444,0.71539074,0.3499891,1.0,0.7090307,0.0698902,0.9942709,0.5725491,0.13373612,0.13491124,./image/P10/P10_1658694171109.png,1
0.012327986,0.008510144,0.44969144,0.070767194,0.052785233,0.009231606,0.39668643,0.5821148,0.30553997,0.19527683,0.40001205,0.090754844,0.0,0.16165239,0.09932564,0.0,0.096043974,0.44755995,0.31721973,0.40785542,0.0,0.69999725,0.6776123,0.85501695,0.08545779,0.103141785,0.08107865,./image/P10/P10_1658510819998.png,1
0.013826943,0.0028728875,0.09547195,0.19801621,0.06783103,0.004405726,0.6175753,0.60122347,0.21984546,0.3483035,0.27849737,0.14039966,1.0,0.58301324,0.56545025,0.0,0.06507522,0.302029,0.53721523,0.37785947,1.0,0.68260324,0.08566879,0.99653995,0.47902828,0.27292037,0.6984319,./image/P10/P10_1659904934657.png,1
0.028833035,0.009079331,0.13784853,0.20758587,0.057637315,0.005786326,0.5532296,0.58199626,0.13995764,0.4161183,0.24210843,0.13501675,0.0,0.5299075,0.744196,0.0,0.051970966,0.29051974,0.62467015,0.32954004,1.0,0.6520441,0.090241276,0.9921057,0.71453035,0.060976624,0.81550884,./image/P10/P10_1660320038266.png,0
0.0114145335,0.002486378,0.1693484,0.15911248,0.047863178,0.006331173,0.60344386,0.73486644,0.3708249,0.18723035,0.4053319,0.1607665,1.0,0.1305848,0.13054676,1.0,0.10690829,0.31984085,0.3687485,0.34780636,1.0,0.66278607,0.08818552,0.99412185,0.41747642,0.1079432,0.17842731,./image/P10/P10_1660749698946.png,0
0.040332112,0.006975052,0.047467522,0.113644004,0.05503224,0.0031559784,0.73339313,0.68301165,0.5842186,0.23606193,0.37818915,0.5523614,1.0,0.43410695,0.15145035,0.0,0.55325395,0.41820982,0.7620147,0.4062912,1.0,0.6206375,0.27965248,0.9302537,0.5570887,0.31747034,0.83264667,./image/P10/P10_1660237907649.png,0
0.0346537,0.002059982,0.16000111,0.16522932,0.10487561,0.011984681,0.5211956,0.58120406,0.3106718,0.18907039,0.29118598,0.23482357,0.0,0.40003908,0.96400493,0.0,0.14259522,0.38613918,0.5031027,0.20812418,1.0,0.7255786,0.0140192,0.9995584,0.6163828,0.18698268,0.44823375,./image/P10/P10_1658804643655.png,1
0.051142953,0.015350668,0.0394742,0.1864569,0.036254052,0.004161195,0.66716,0.77464914,0.62212795,0.20955954,0.36367464,0.6607132,1.0,0.38125476,0.45838663,0.0,0.6077105,0.69938445,0.52612174,0.4033837,1.0,0.3503444,0.32043487,0.9854579,0.45775443,0.05013242,0.64870083,./image/P10/P10_1660675280572.png,0
