anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.030272298,0.0045113117,0.037525706,0.23781939,0.03204207,0.0020492112,0.6557801,0.592117,0.13558544,0.29572088,0.25240904,0.17757179,1.0,0.41168723,0.12050452,1.0,0.0859725,0.3762055,0.5253309,0.44256186,1.0,0.70323616,0.08171229,0.99418265,0.7602469,0.13416055,0.6467311,./image/P16/P16_1659450124433.png,0
0.044012643,0.012773972,0.032856982,0.25094932,0.02643275,0.0031342641,0.6298401,0.7091155,0.6027838,0.31239706,0.30278644,0.40647647,0.0,0.447299,0.19095208,1.0,0.53279567,0.2295796,0.2515089,0.4071818,1.0,0.4650295,0.39684474,0.73416317,0.52361465,0.34685346,0.7460696,./image/P16/P16_1659454703742.png,0
0.037207767,0.004763584,0.018436082,0.15824197,0.06703418,0.0025652053,0.7117513,0.7411529,0.62913746,0.21036038,0.26197562,0.16508864,0.0,0.22663218,0.26305923,0.0,0.074562915,0.24611744,0.22972687,0.2786442,1.0,0.30066875,0.11369292,0.9539358,0.4249417,0.11365586,0.5725901,./image/P16/P16_1659470872278.png,0
0.019894924,0.008740761,0.024656778,0.34224188,0.04125017,0.001416474,0.56179905,0.4815337,0.19812824,0.2973888,0.26494995,0.10709675,1.0,0.43988824,0.81653976,0.0,0.09379733,0.44523507,0.5795019,0.4109543,0.0,0.6844271,0.14667454,0.99823344,0.50127983,0.4067102,0.34283292,./image/P16/P16_1659112091295.png,0
0.007297054,0.0028929657,0.60443294,0.048872136,0.02705411,0.006497383,0.30295348,0.45122677,0.5499856,0.2745404,0.36430463,0.08655598,1.0,0.09920372,0.010404459,0.0,0.05749328,0.20432168,0.44157824,0.43446103,1.0,0.661839,0.44783047,0.8844894,0.12194937,0.13119128,0.057528123,./image/P16/P16_1659020436720.png,0
0.0081829205,0.0048739654,0.19159065,0.15133421,0.058774725,0.0026634813,0.5825801,0.59516954,0.6189354,0.21628635,0.23233187,0.09402174,0.0,0.21458314,0.7181816,0.0,0.049222972,0.1775539,0.642815,0.41873345,1.0,0.63101554,0.090592645,0.97651947,0.7991491,0.1056169,0.49866414,./image/P16/P16_1660059584879.png,0
0.009929697,0.006746777,0.120046705,0.23960027,0.0420864,0.0031285698,0.5784616,0.64134085,0.43023768,0.13671747,0.37664682,0.057988204,0.0,0.1102477,0.020499716,1.0,0.036119428,0.255745,0.25390902,0.38551193,1.0,0.6054809,0.09884989,0.99531025,0.47690672,0.095494345,0.12384011,./image/P16/P16_1659913255274.png,0
0.021276746,0.009540455,0.03912523,0.3550516,0.041569643,0.0014738631,0.5319626,0.5469525,0.48914003,0.1380388,0.35729867,0.49325874,1.0,0.34604043,0.33991095,1.0,0.48325974,0.36927912,0.44184855,0.31985947,1.0,0.21335703,0.05197372,0.99910885,0.36768293,0.1856271,0.3354149,./image/P16/P16_1658950800714.png,0
0.004000807,0.006024753,0.30741194,0.13723487,0.08154854,0.011624418,0.45215464,0.60624105,0.4170784,0.15964068,0.25209904,0.16385187,0.0,0.24114016,0.010311321,1.0,0.13013655,0.49897695,0.38636798,0.37546733,1.0,0.73434937,0.2541837,0.9813332,0.5473725,0.07582902,0.43613175,./image/P16/P16_1660227172454.png,0
0.025033517,0.02031801,0.07467271,0.6131819,0.021926949,0.005370864,0.23949607,0.73108023,0.34865654,0.30286533,0.28546998,0.2376164,1.0,0.3374622,0.9611858,1.0,0.09415537,0.31172457,0.540513,0.33154285,1.0,0.5599025,0.06953994,0.9922692,0.85207736,0.18848617,0.56735575,./image/P16/P16_1659358674375.png,0
0.03178607,0.009776657,0.06295407,0.48718238,0.031609666,0.007688738,0.3690025,0.66211677,0.5580666,0.18863192,0.23949786,0.3629239,1.0,0.33142272,0.23003942,1.0,0.22465816,0.45747483,0.34005663,0.2340306,1.0,0.30538404,0.05208628,0.9927192,0.5709061,0.13883816,0.46168897,./image/P16/P16_1660627655599.png,0
0.05362,0.012641302,0.10434131,0.13501239,0.0689208,0.01248696,0.6129772,0.6501162,0.6643051,0.3910415,0.3295318,0.5674375,0.0,0.3770956,0.70479995,0.0,0.4180511,0.4362688,0.37366343,0.40221098,1.0,0.27593923,0.26183826,0.98561794,0.33320484,0.20547807,0.6536031,./image/P16/P16_1659668969277.png,0
0.008913303,0.0028282246,0.36833623,0.09571436,0.047428664,0.009491791,0.46728745,0.5580031,0.23945476,0.31563175,0.35821462,0.13457306,0.0,0.21683377,0.31082752,0.0,0.15115197,0.28045654,0.45221013,0.41747403,1.0,0.6894317,0.028119236,0.9997023,0.61307347,0.039243385,0.07531809,./image/P16/P16_1659816958940.png,0
0.008714631,0.001932664,0.5193217,0.051690448,0.02984118,0.008185808,0.38031363,0.51494026,0.3257111,0.27974367,0.3511684,0.058834013,1.0,0.16088255,0.073023416,0.0,0.090337366,0.26161438,0.6037482,0.33955306,1.0,0.66868556,0.48276347,0.921535,0.2509025,0.10071819,0.092152126,./image/P16/P16_1659020436889.png,0
0.0057754363,0.004255239,0.12769024,0.24505486,0.029532349,0.0038221222,0.5838697,0.5617541,0.35826284,0.30686718,0.33790112,0.056951847,0.0,0.10155053,0.04265215,0.0,0.045531154,0.17536359,0.4402522,0.38340217,0.0,0.7092943,0.08502709,0.9975057,0.629595,0.07139002,0.12101566,./image/P16/P16_1661120861874.png,0
0.032966044,0.007355538,0.07974311,0.24709405,0.05252229,0.005190459,0.5751285,0.7861041,0.4779318,0.10549861,0.3224475,0.29554677,1.0,0.27515045,0.11915011,0.0,0.24742453,0.44214413,0.37916476,0.33126497,1.0,0.25561914,0.046082214,0.98964405,0.4107236,0.16718027,0.54360354,./image/P16/P16_1659368184967.png,0
0.025205588,0.0034575663,0.030482974,0.104785606,0.060382828,0.0028759136,0.77280957,0.6525231,0.48597795,0.23605035,0.29164413,0.21998762,0.0,0.3254741,0.052178655,0.0,0.20321043,0.32452595,0.38782164,0.3067122,1.0,0.37546575,0.073963046,0.9993693,0.47939983,0.34349492,0.6510676,./image/P16/P16_1659235571488.png,0
0.05708281,0.007641733,0.048560493,0.179418,0.0407865,0.0026718923,0.66383857,0.8153124,0.5604612,0.516745,0.31726044,0.5049679,1.0,0.38611665,0.7861564,1.0,0.48426428,0.37027064,0.2926755,0.38254836,1.0,0.41124502,0.1616264,0.9489871,0.2700954,0.20238107,0.80099905,./image/P16/P16_1659210244769.png,0
0.015257189,0.0055385027,0.08102542,0.22553676,0.08428626,0.005922835,0.582433,0.6872564,0.42641827,0.33236933,0.44819942,0.18406832,0.0,0.17165115,0.08511966,1.0,0.18551831,0.4942974,0.33804896,0.44456965,1.0,0.72519916,0.17777307,0.9777428,0.5015651,0.08668685,0.12048119,./image/P16/P16_1660591068591.png,0
0.0063755177,0.002572645,0.28199497,0.066318214,0.06021187,0.005855282,0.5766715,0.6233419,0.5061295,0.20891818,0.37790844,0.059374392,0.0,0.096014686,0.012417684,0.0,0.025877161,0.18323849,0.6584534,0.4560951,0.0,0.76402444,0.48432133,0.30107597,0.24136995,0.27954644,0.0917952,./image/P16/P16_1659535875216.png,0
0.013390789,0.00844149,0.12227929,0.16970888,0.08044245,0.006237378,0.5994997,0.4754888,0.21576768,0.30912226,0.24495782,0.073210455,0.0,0.2567491,0.196179,0.0,0.06457346,0.23081085,0.26965111,0.4444343,0.0,0.70120806,0.12660691,0.9979814,0.80172086,0.050514113,0.30900836,./image/P16/P16_1660935621225.png,0
