anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.012359168,0.007195041,0.338633,0.105992444,0.040578865,0.009822205,0.4854192,0.5231588,0.28042454,0.28648815,0.34831014,0.11272017,0.0,0.18277071,0.02846338,0.0,0.13318437,0.3179795,0.114952676,0.38958073,1.0,0.4791588,0.4517329,0.90745074,0.21152245,0.13707797,0.05171306,./image/P08/P08_1658821011167.png,0
0.018083751,0.013722708,0.34653115,0.07679616,0.04244267,0.011388439,0.4910351,0.55155295,0.27227277,0.19315779,0.3680554,0.26914012,1.0,0.29254216,0.74331176,1.0,0.25573778,0.63893634,0.3230582,0.47732168,1.0,0.6753136,0.339708,0.99384755,0.08984524,0.0803118,0.06747511,./image/P08/P08_1660103365646.png,0
0.030148773,0.012325281,0.468047,0.15148291,0.03456489,0.011571151,0.2918599,0.5463131,0.27497673,0.4139734,0.36480278,0.30649313,0.0,0.3624404,0.036254093,1.0,0.3237584,0.5074043,0.24684654,0.61209446,1.0,0.675123,0.24570677,0.8580369,0.13346586,0.25168532,0.18903027,./image/P08/P08_1660462142138.png,0
0.022567362,0.018455498,0.23806724,0.17992885,0.042672932,0.011536623,0.48677143,0.50903994,0.32225174,0.25699264,0.3131659,0.22764191,1.0,0.28956464,0.11492259,1.0,0.18409383,0.63100016,0.16456096,0.46581897,1.0,0.5529865,0.6943334,0.8501533,0.07607072,0.13626477,0.099786565,./image/P08/P08_1658900517775.png,0
0.012257375,0.0038657424,0.08370662,0.088159986,0.071392715,0.012044238,0.7285733,0.5309241,0.39714095,0.41990337,0.23391476,0.16429892,1.0,0.42248148,0.32459745,0.0,0.26303175,0.432603,0.25780743,0.5126897,1.0,0.45923078,0.16895556,0.9810549,0.13790482,0.108495094,0.24995992,./image/P08/P08_1658812521374.png,0
0.006872321,0.0044647604,0.028945323,0.20038514,0.06135457,0.0016530915,0.69632477,0.5150134,0.4338099,0.29101282,0.2682928,0.68255264,1.0,0.42004174,0.72194934,0.0,0.7017112,0.6003287,0.72993445,0.3880088,1.0,0.6987035,0.1486592,0.9991177,0.4635281,0.17034745,0.42931142,./image/P08/P08_1659945052862.png,0
0.015496511,0.020400146,0.26750648,0.13107009,0.06540671,0.010450199,0.4896698,0.4766261,0.2515888,0.21507548,0.34097594,0.12730943,0.0,0.17441744,0.053435244,1.0,0.29609805,0.29060897,0.120245375,0.34081185,0.0,0.6623172,0.5093119,0.17275657,0.40162835,0.13935111,0.034869492,./image/P08/P08_1660106385540.png,0
0.008530949,0.012894863,0.06963153,0.41780314,0.04516721,0.0016610352,0.4443112,0.43706387,0.20833567,0.56056356,0.32189107,0.38702375,1.0,0.2686639,0.5678798,0.0,0.3748843,0.6214607,0.601695,0.41210198,1.0,0.7233893,0.046775483,0.99975175,0.5575681,0.11832708,0.07841891,./image/P08/P08_1658487974828.png,0
0.022831507,0.0009166469,0.023762887,0.03831462,0.15182032,0.0064173136,0.75593674,0.54160523,0.43440235,0.2943495,0.372973,0.13093737,0.0,0.18340915,0.12593089,0.0,0.22767581,0.4761066,0.5496825,0.5373337,0.0,0.8396468,0.86392546,0.09728944,0.08998771,0.22667243,0.05820913,./image/P08/P08_1659356224501.png,0
0.010986963,0.002735307,0.10563865,0.04444862,0.06291305,0.009568343,0.76370907,0.4189251,0.20673828,0.29219085,0.3736898,0.08023567,0.0,0.14810643,0.13593341,0.0,0.060937595,0.3705794,0.19344269,0.44853684,1.0,0.58147156,0.6884852,0.80059433,0.32479757,0.6350028,0.048631746,./image/P08/P08_1658849838565.png,0
0.01591788,0.0018234915,0.19327576,0.035440333,0.104228236,0.022719057,0.62659526,0.4622868,0.26568446,0.1775235,0.2620572,0.14505708,0.0,0.26727787,0.26565394,0.0,0.2290444,0.38745958,0.49628195,0.40938783,1.0,0.79699147,0.3772196,0.86843896,0.121917516,0.38988486,0.29721597,./image/P08/P08_1658389655362.png,0
0.013971252,0.0050889687,0.37088478,0.051928945,0.059624717,0.0134863155,0.485015,0.60406417,0.43563813,0.09836255,0.41809693,0.17217484,1.0,0.2516092,0.007686964,1.0,0.18048695,0.5413025,0.37304714,0.4493395,1.0,0.5099063,0.2680235,0.98422295,0.26436645,0.41444758,0.083575234,./image/P08/P08_1659692170816.png,0
0.011003315,0.0133377705,0.22939374,0.098349534,0.0479722,0.018187461,0.581756,0.41761535,0.16074644,0.1633222,0.24270117,0.17767285,0.0,0.58140963,0.04043535,0.0,0.11904941,0.3808468,0.20503269,0.548183,1.0,0.6704745,0.469501,0.98608685,0.22725517,0.15372525,0.56963134,./image/P08/P08_1658946299921.png,0
0.013485907,0.016136704,0.05783225,0.22237748,0.05636054,0.003237353,0.63056976,0.7305789,0.56887984,0.16142258,0.42273262,0.82161516,0.0,0.29281127,0.36855182,1.0,0.72830033,0.48235518,0.5108052,0.47913143,1.0,0.50536156,0.0482626,0.99870396,0.28773978,0.37523258,0.13432775,./image/P08/P08_1660194715981.png,0
0.017902017,0.007877399,0.065953895,0.19460994,0.09221065,0.0048844833,0.6165616,0.53632915,0.41926315,0.27605617,0.45964795,0.22097097,1.0,0.16716519,0.07486744,0.0,0.35801685,0.6178671,0.5452132,0.61897606,1.0,0.81243515,0.048900466,0.9943756,0.31936044,0.14820518,0.079433836,./image/P08/P08_1658675437256.png,0
0.008366771,0.0013796071,0.106088385,0.031071765,0.08479908,0.024505803,0.74378854,0.41908818,0.31371713,0.15162113,0.37879205,0.1066978,0.0,0.15854536,0.01758497,0.0,0.2061614,0.29058045,0.26499888,0.38312304,1.0,0.6121453,0.5172029,0.27122745,0.57498866,0.33060077,0.04723586,./image/P08/P08_1658933685109.png,0
0.010290624,0.0020294848,0.036567196,0.06964843,0.060540374,0.0045574876,0.8163664,0.50154495,0.29887953,0.16782336,0.39406222,0.3930214,0.0,0.21531795,0.7515114,0.0,0.5232026,0.70344675,0.5146176,0.5936844,1.0,0.41728473,0.15794806,0.998767,0.12373539,0.07840018,0.059587676,./image/P08/P08_1660461502238.png,0
0.015851127,0.0029530395,0.03880205,0.06443094,0.11750771,0.0096351355,0.75082004,0.6488525,0.47565755,0.3921811,0.38405156,0.29522023,1.0,0.1874913,0.5419738,1.0,0.35106865,0.6189402,0.62346166,0.5513797,1.0,0.38921198,0.10050824,0.999275,0.40319693,0.13752428,0.0884214,./image/P08/P08_1658869134002.png,0
0.0129805105,0.018497756,0.48959818,0.07774038,0.06199861,0.009855238,0.3293293,0.55372447,0.33730793,0.15882742,0.50714016,0.23669323,1.0,0.19256079,0.12732261,0.0,0.21619853,0.46318436,0.29935718,0.4314912,1.0,0.7343843,0.33837268,0.98401743,0.21860717,0.10419018,0.0949217,./image/P08/P08_1659621597967.png,0
0.009239524,0.0051906095,0.48686874,0.04384266,0.04657272,0.05809142,0.3501943,0.4323223,0.3303064,0.2319243,0.3839437,0.12426808,0.0,0.17816412,0.03299449,0.0,0.16213268,0.26384425,0.20790765,0.41834727,1.0,0.5739391,0.3186764,0.87258154,0.22369488,0.5731259,0.06177181,./image/P08/P08_1660150227531.png,0
0.035151854,0.0056518475,0.19105993,0.095116265,0.04511328,0.008304719,0.619602,0.58325064,0.34753737,0.16773643,0.34030312,0.50462383,1.0,0.44694573,0.25345415,1.0,0.7352909,0.507207,0.11231998,0.2578336,1.0,0.5766853,0.014966847,0.9938683,0.19155657,0.081686445,0.8994284,./image/P08/P08_1658385258035.png,0
0.010413625,0.0017611241,0.20485476,0.046952058,0.11915418,0.052154325,0.56470996,0.672266,0.57007957,0.08539551,0.45004767,0.049657207,0.0,0.115101546,0.00047613788,0.0,0.030512262,0.1812596,0.4558285,0.48015502,0.0,0.656141,0.55341446,0.042558182,0.1798798,0.82261175,0.12961772,./image/P08/P08_1660552547155.png,0
0.0084254965,0.01727805,0.07468807,0.15340345,0.037987005,0.0047445563,0.7034733,0.4673717,0.30905262,0.13429476,0.24165408,0.7482356,1.0,0.44470856,0.9771196,0.0,0.9039582,0.7039459,0.25442,0.47890514,1.0,0.63249856,0.021340078,0.99968445,0.19606194,0.048478544,0.25111547,./image/P08/P08_1658921300194.png,0
0.014603219,0.0046253316,0.08775248,0.106803104,0.13744695,0.0056920773,0.6430769,0.53969496,0.415836,0.3946235,0.2515102,0.25859636,0.0,0.41909412,0.08118869,0.0,0.28195956,0.35770217,0.45493597,0.45587555,1.0,0.5298354,0.05033061,0.96930546,0.4605366,0.04457437,0.42755383,./image/P08/P08_1658900166595.png,0
0.012582828,0.015159944,0.08855211,0.20822513,0.03385447,0.003898298,0.63772726,0.62482864,0.35761675,0.0697714,0.27168575,0.66485435,1.0,0.37469164,0.32620174,0.0,0.66500527,0.5613732,0.5374543,0.5011994,1.0,0.33478937,0.10962432,0.9997167,0.3119826,0.21319892,0.59870154,./image/P08/P08_1658813975744.png,0
0.012364636,0.0046539176,0.46917433,0.06984258,0.049552877,0.018713044,0.37569857,0.48674747,0.33778164,0.52963984,0.3877337,0.05871843,0.0,0.15342407,0.7107387,1.0,0.11996959,0.29775175,0.20968585,0.31013596,1.0,0.5478724,0.5266844,0.16314669,0.0693414,0.42824718,0.07406918,./image/P08/P08_1658899747883.png,0
0.028981209,0.0023559944,0.0571777,0.115033634,0.17655525,0.012495271,0.60740083,0.5649943,0.4774197,0.3116057,0.41487244,0.13356951,1.0,0.14763458,0.069766514,0.0,0.086035915,0.45888937,0.3940068,0.5616972,1.0,0.57713807,0.18969049,0.993252,0.26393276,0.37566468,0.049689192,./image/P08/P08_1660289636405.png,0
0.009049887,0.002548696,0.19289443,0.06494183,0.062422577,0.011534067,0.65660846,0.44983956,0.19479673,0.29077587,0.375392,0.12273239,0.0,0.16483393,0.07252007,0.0,0.136181,0.6048081,0.13984868,0.6026296,1.0,0.62077427,0.4001815,0.49404317,0.4610781,0.7414096,0.081910536,./image/P08/P08_1658855461903.png,0
0.017847154,0.0028674535,0.02563408,0.13158818,0.09406794,0.0028028837,0.72519225,0.492804,0.27925193,0.20050207,0.35525194,0.3530103,0.0,0.20306501,0.7847147,0.0,0.45756617,0.63064927,0.57440436,0.6970158,1.0,0.562801,0.24200344,0.92721766,0.41203043,0.08105895,0.120287694,./image/P08/P08_1660491221378.png,0
0.018016677,0.002437663,0.059723563,0.070535555,0.09666596,0.0070121023,0.74560845,0.63831216,0.3453653,0.19832782,0.418367,0.17245805,0.0,0.14976972,0.41046774,0.0,0.3207135,0.4453359,0.36410794,0.44524604,0.0,0.5809374,0.17907967,0.97944367,0.21244921,0.24495542,0.08641248,./image/P08/P08_1660374947817.png,0
