anger,disgust,fear,happiness,sadness,surprise,neutral,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,img_name,level
0.017239429,0.015235384,0.17689084,0.34171054,0.028478153,0.0042329077,0.41621274,0.60180485,0.5373539,0.21189792,0.26292223,0.73292565,1.0,0.40852705,0.24952033,1.0,0.41444618,0.38913506,0.47722286,0.32452768,1.0,0.29747143,0.04516588,0.9894685,0.47013196,0.18286774,0.6827541,./image/P14/P14_1659070888638.png,0
0.03087215,0.009779718,0.12522876,0.26407826,0.03088493,0.0065089744,0.5326472,0.5461278,0.18742238,0.34149584,0.23064528,0.25463304,1.0,0.34919372,0.38678992,0.0,0.1284524,0.37769276,0.75512964,0.37704116,0.0,0.6286782,0.06583291,0.99049824,0.5017117,0.31395954,0.6304746,./image/P14/P14_1659085749056.png,0
0.0054161293,0.013229693,0.2195195,0.17341922,0.070295915,0.0112002045,0.5069193,0.46403676,0.2323272,0.46112922,0.26539838,0.43268496,0.0,0.48898533,0.930533,0.0,0.4979527,0.6386987,0.1761977,0.45988184,1.0,0.47901475,0.24551415,0.9903218,0.193106,0.3682595,0.85082823,./image/P14/P14_1659684037468.png,0
0.0075216354,0.009384165,0.45418146,0.18188979,0.040241767,0.03094237,0.27583888,0.50827616,0.26901913,0.45862666,0.3771241,0.14665316,0.0,0.34403393,0.013325574,0.0,0.052764546,0.34211338,0.36893982,0.63723487,1.0,0.8190135,0.64187676,0.93738115,0.077706024,0.3198195,0.19060396,./image/P14/P14_1659265517964.png,0
0.024186784,0.01067,0.089908294,0.28821307,0.039412964,0.003910196,0.5436987,0.5915522,0.371097,0.55312973,0.23764381,0.2973438,0.0,0.4551475,0.08006904,0.0,0.28469884,0.49514887,0.5403424,0.36965612,1.0,0.34223586,0.050511885,0.9794662,0.42274624,0.056996897,0.569246,./image/P14/P14_1658984695198.png,0
0.031646296,0.005951443,0.106695436,0.32716992,0.04347075,0.0075863167,0.47747982,0.5521265,0.25468555,0.32522246,0.3748494,0.15939897,0.0,0.15130122,0.53767705,1.0,0.10314333,0.26834202,0.67133635,0.34815696,1.0,0.7034157,0.10611353,0.99699664,0.62890834,0.13293484,0.15794694,./image/P14/P14_1659514907277.png,0
0.042933464,0.009109122,0.07040682,0.32191074,0.040338255,0.0045688455,0.5107328,0.6943823,0.43831435,0.27467746,0.25707307,0.50538844,1.0,0.356462,0.34855524,0.0,0.41217586,0.53129274,0.5287415,0.31817356,1.0,0.3322326,0.03307861,0.9841882,0.4448306,0.14187059,0.6443484,./image/P14/P14_1659697597748.png,0
0.010634133,0.0037481012,0.15667644,0.13431668,0.06325529,0.008428529,0.6229408,0.6049653,0.29803938,0.45931008,0.3762523,0.06778811,0.0,0.13966481,0.15100719,1.0,0.023692416,0.39833403,0.5526981,0.4334783,0.0,0.69917816,0.573267,0.7482865,0.166487,0.3074968,0.062379614,./image/P14/P14_1659456591842.png,0
0.0367563,0.009301779,0.081404366,0.32652143,0.037523296,0.0029830625,0.5055098,0.7026723,0.56189615,0.1867426,0.2475694,0.41405022,1.0,0.4612162,0.19053619,0.0,0.2137964,0.4434088,0.40952674,0.31425485,1.0,0.537398,0.04814208,0.9925358,0.5323183,0.07088237,0.7576715,./image/P14/P14_1659272011247.png,0
0.020582503,0.018192839,0.06152869,0.47837162,0.040533558,0.006159286,0.37463155,0.6836178,0.23079383,0.14633246,0.25655773,0.3709233,1.0,0.34479564,0.1929989,0.0,0.2444424,0.31252354,0.37123385,0.26029152,1.0,0.4543445,0.0503046,0.999597,0.34021878,0.15433761,0.6062873,./image/P14/P14_1659331361199.png,0
0.01064018,0.0036276195,0.09620095,0.18769728,0.04794851,0.0043031583,0.6495822,0.57530254,0.41394994,0.17699488,0.2216791,0.3861008,1.0,0.44464383,0.02560241,0.0,0.28912756,0.6022853,0.45864034,0.30114758,1.0,0.4277912,0.069036305,0.993708,0.39868325,0.06874687,0.5801514,./image/P14/P14_1659488580247.png,0
0.023439705,0.01759656,0.064409375,0.43171966,0.025484838,0.0041666897,0.43318313,0.66701484,0.21269435,0.32726902,0.23656212,0.7352418,0.0,0.43992436,0.98774624,0.0,0.77714956,0.490503,0.4932145,0.33473265,1.0,0.65818155,0.05597432,0.9986596,0.10187152,0.0747496,0.38714406,./image/P14/P14_1659247081753.png,0
0.019515987,0.010271342,0.14768216,0.29857913,0.043218363,0.0043810955,0.4763519,0.445889,0.31790248,0.31658804,0.2371386,0.8883876,1.0,0.60477674,0.94837487,0.0,0.8848031,0.68067485,0.25216466,0.17863496,1.0,0.16633202,0.014894975,0.9997266,0.35440013,0.049203962,0.3243623,./image/P14/P14_1659250167942.png,0
0.014363488,0.004618939,0.25605854,0.08722766,0.10179201,0.012971988,0.52296734,0.6039535,0.54350483,0.32150877,0.27541316,0.057496015,0.0,0.31857336,0.1414551,1.0,0.04416777,0.23162761,0.21000122,0.35935658,0.0,0.5793296,0.14043054,0.9803065,0.24108519,0.046598133,0.23992392,./image/P14/P14_1659511041080.png,0
0.012791417,0.0050342837,0.045769624,0.24761686,0.047742687,0.0035665515,0.63747865,0.6458187,0.39227602,0.17409115,0.23651163,0.5890176,1.0,0.42508093,0.95995694,0.0,0.42698073,0.45850077,0.5662073,0.40305182,1.0,0.76769054,0.06487386,0.99668723,0.5660002,0.21605931,0.6107274,./image/P14/P14_1659777699449.png,0
0.029589877,0.012404058,0.092688955,0.41764745,0.03660694,0.009745237,0.40131748,0.6471953,0.20186806,0.29490045,0.24650267,0.17356148,0.0,0.27954957,0.17752936,0.0,0.06814382,0.5141693,0.8586326,0.41511393,0.0,0.6628995,0.1973518,0.9781674,0.21801545,0.20300095,0.369622,./image/P14/P14_1658844304848.png,0
0.024535073,0.0064196275,0.15231386,0.14863174,0.039733555,0.009927942,0.61843824,0.6256518,0.16608378,0.52915835,0.2641581,0.36933765,1.0,0.41486275,0.97072655,1.0,0.47925645,0.67287976,0.6229255,0.45054948,1.0,0.74845546,0.2841852,0.968473,0.14187537,0.1805362,0.19479981,./image/P14/P14_1659801741198.png,0
0.044215016,0.011970006,0.08034817,0.4198579,0.032631524,0.005023807,0.40595365,0.6368957,0.44240326,0.3585416,0.25731465,0.81128114,0.0,0.4482222,0.3727454,0.0,0.7526136,0.50323063,0.43100443,0.2986277,1.0,0.37035048,0.025977578,0.99934953,0.40352675,0.10731974,0.7898723,./image/P14/P14_1659511866177.png,0
0.015764894,0.0049510063,0.20790908,0.15841705,0.024956541,0.0036703087,0.58433104,0.47815478,0.1281758,0.35542455,0.23060492,0.40194082,0.0,0.4740086,0.9788888,1.0,0.44481725,0.4134492,0.7950313,0.44170347,1.0,0.81670994,0.12655586,0.99350476,0.6189902,0.19587722,0.4388081,./image/P14/P14_1659686932822.png,0
0.016077895,0.0034187858,0.21722934,0.07089119,0.05448046,0.0074196407,0.63048273,0.65157044,0.27053428,0.43237242,0.37492058,0.070688024,0.0,0.112386435,0.005644137,1.0,0.029217523,0.28561682,0.119178765,0.35902497,0.0,0.54210746,0.6536827,0.7241668,0.14105067,0.35004592,0.0984744,./image/P14/P14_1659456577333.png,0
0.07958965,0.017133579,0.04546608,0.22265592,0.046267234,0.00589988,0.58298767,0.7404364,0.7381762,0.15021141,0.4453332,0.3713116,1.0,0.24254528,0.4229056,0.0,0.44475922,0.39887524,0.68039465,0.31126076,1.0,0.14861205,0.11112934,0.98609537,0.3047549,0.20830305,0.23920426,./image/P14/P14_1658847830968.png,0
0.0086940015,0.006388209,0.0812025,0.33053288,0.0396452,0.012281559,0.5212557,0.47020313,0.20364209,0.3281903,0.3963306,0.25330973,0.0,0.17456385,0.006321121,0.0,0.30320427,0.4305626,0.50533414,0.41036487,1.0,0.35722625,0.13913155,0.99879956,0.16030027,0.045815706,0.04214122,./image/P14/P14_1659458770684.png,0
